ingreso,edad_jefe,tamano_hogar,numero_dependientes,educacion,area_urbana,propietario,consumo_mensual
27641.138564009907,48,2,0,prepa,1,0,16513.939066653347
12114.19162931565,47,1,0,secundaria,1,1,10458.92623694633
24032.372124142756,27,4,1,prepa,1,1,20027.46709531819
15757.939053020473,43,5,2,primaria,0,1,9290.222579518319
13657.017341901246,22,6,4,licenciatura,1,0,12045.103289909377
19143.757120363538,44,4,2,licenciatura,0,0,13086.452252011286
11718.061420645008,38,4,0,licenciatura,1,1,7509.1414945449815
15570.805557222544,52,2,0,prepa,0,1,13989.045917273957
10416.976859289212,21,7,0,prepa,1,1,9541.46028183936
35717.80106333111,34,4,1,prepa,0,1,26009.165461021003
20282.10841577383,41,2,0,secundaria,0,1,14292.377239235588
14402.195936059315,79,5,3,secundaria,1,0,10683.520699904191
21711.839285873775,29,5,1,posgrado,1,0,18183.518579100994
19101.375602473363,37,6,3,primaria,0,1,11533.077483080728
18232.243203734215,41,7,1,prepa,1,1,18135.68326371307
24913.333600347403,65,2,1,licenciatura,1,1,17629.757588037814
26060.06168037844,68,1,0,prepa,1,1,16691.44744054969
15755.990819115781,46,5,1,prepa,1,0,9531.078948710268
15393.45407484256,32,7,5,licenciatura,1,1,11644.746780180049
17799.586422786848,52,6,2,prepa,1,1,12354.832776303865
1584.630682115323,24,1,0,licenciatura,1,0,50.0
7878.471502411581,45,5,3,secundaria,1,1,6066.057691199501
30934.9941395562,32,5,0,licenciatura,1,1,22161.941246413586
33159.74170801027,46,6,0,primaria,1,0,26527.458386635906
18007.711683548972,76,6,1,secundaria,0,1,14073.754419213194
24612.455704446133,33,3,1,prepa,1,1,15415.353867739475
22490.00123634829,43,4,0,prepa,1,0,17049.700825728487
44631.04646764191,22,4,2,licenciatura,1,0,30487.323192384836
28956.599291476614,66,1,0,secundaria,1,1,16130.957074128162
18976.659268153868,70,4,1,licenciatura,0,1,15944.744533198196
12355.676475196593,68,1,0,primaria,0,1,5626.2206762496335
7148.42943793942,49,7,2,licenciatura,1,1,6241.661074397491
21627.709086937786,54,5,1,prepa,1,1,18328.003598114712
13949.194037725574,67,3,0,secundaria,0,0,10490.333794981369
8621.970323218608,33,3,1,licenciatura,0,1,6522.942605472915
14827.416926059788,31,5,2,licenciatura,1,1,8473.797523184061
11347.61597108484,47,6,1,licenciatura,0,1,6782.802772731797
33497.13308058052,63,2,0,secundaria,1,1,24486.97542055231
27053.118055595605,48,2,0,prepa,1,0,18149.70468851124
19936.218869467062,62,4,1,prepa,1,1,15750.49139051244
31839.553111120207,36,6,2,licenciatura,1,1,25151.596523303033
20618.946461180945,59,1,0,prepa,1,1,10922.875163746852
13109.726389373891,68,7,2,prepa,1,1,7886.691522308054
32184.99261815726,40,3,2,licenciatura,1,1,22376.533361708513
24311.28034947727,76,4,0,licenciatura,0,0,16210.787282260106
11702.030765388348,42,5,2,licenciatura,1,0,11369.664181686494
18477.290575331135,39,6,2,licenciatura,1,1,15182.039140319655
12995.053972921942,30,3,1,prepa,1,1,9226.050017132999
8937.602152285312,76,1,0,primaria,1,1,7105.6613936709855
27409.42038025313,76,1,0,licenciatura,1,0,14854.834288046342
35275.33312376104,53,2,0,prepa,0,1,21995.286392203714
8811.45940944687,29,4,1,secundaria,0,1,6313.704034037124
24503.75389352457,29,5,0,licenciatura,1,1,18714.816720452745
14794.859447025385,62,3,0,licenciatura,1,1,11511.037643611216
16102.996929882433,79,7,1,licenciatura,0,1,13008.287982807607
15260.848606089046,25,1,0,prepa,1,0,9393.654215390734
13088.073842561473,55,3,0,prepa,1,1,7132.710141609133
20388.173023558615,43,5,0,licenciatura,0,0,15645.991521413831
13352.399068711697,31,3,1,secundaria,0,0,11435.960122982317
22163.65460623871,62,4,1,licenciatura,1,0,16511.315259846328
19598.095124406904,74,2,0,posgrado,1,1,11878.601175508167
18088.415625068723,42,3,0,prepa,1,1,9627.290036420789
12739.490703667216,46,6,0,posgrado,1,0,9521.163900657684
15385.829355453337,77,2,0,prepa,1,1,11157.523672929987
26043.129806606048,76,5,2,secundaria,1,0,15954.00605653194
24007.337500995047,64,2,0,secundaria,1,1,14818.2489684093
12179.558041611592,56,3,1,licenciatura,0,0,9788.246558987004
20794.658443433807,25,3,1,primaria,1,0,9709.171332016984
26011.096986974313,20,6,1,prepa,1,1,22068.181091768336
6644.757751029027,25,1,0,secundaria,0,0,1529.4267930211422
24346.88153903948,69,6,0,posgrado,1,1,21752.389251542325
14699.009928433226,41,3,0,secundaria,1,1,11700.27661118502
24564.789348745275,60,7,2,prepa,0,0,17434.418137496734
13893.926747659865,43,2,1,prepa,0,1,9453.847719944695
5560.943194683849,44,6,4,licenciatura,1,1,2787.528990955303
6979.660496934699,34,6,1,prepa,1,1,7356.152310858659
20384.679573291054,45,7,4,licenciatura,1,1,18377.53670626157
22077.780013771855,27,7,0,prepa,1,1,18720.280257183673
12765.466999164732,70,7,2,secundaria,0,1,8151.208291028644
25108.73967021899,43,1,0,prepa,1,1,16199.564057387863
6707.839501848321,67,3,0,prepa,1,1,3864.8219877524625
19471.361610821466,57,3,0,prepa,1,0,13883.804035258165
10311.870401900347,25,5,1,licenciatura,1,0,10871.977107740904
14785.311137582727,73,1,0,prepa,0,1,10019.382171663163
20379.189370531312,54,5,0,primaria,1,0,12727.480221753163
13116.693077728381,61,5,0,secundaria,1,0,11765.419527053924
16923.555646161396,20,5,1,licenciatura,0,1,12286.512275884726
28050.342473715526,79,4,2,licenciatura,1,0,19264.253907911054
15384.86504381481,65,5,2,secundaria,0,0,9007.541439309372
26685.536896521135,55,6,3,primaria,0,0,17484.37226975123
10962.345162739055,77,2,1,secundaria,0,0,2555.2019638180327
24238.43342332226,31,6,1,licenciatura,1,0,16097.536063217238
31532.548965263202,57,6,0,primaria,1,1,23663.110017643972
226.84399898168704,30,3,1,prepa,1,1,747.4434137252193
13624.837956236186,31,4,1,secundaria,1,1,9700.770854359947
24616.57701744432,61,5,1,licenciatura,0,1,20011.073938057507
18375.63691165606,69,3,0,primaria,1,1,7733.537156364938
22969.16698697047,58,1,0,secundaria,1,1,15086.896842048525
15168.118506273437,26,1,0,prepa,1,1,12488.335198538041
20692.7182997832,30,3,1,prepa,1,1,16325.933141849357
18754.582116863363,55,2,0,licenciatura,1,1,14135.23015085151
29342.25649327846,71,3,0,secundaria,0,0,19017.63174706168
22035.366746409705,50,3,1,prepa,1,1,13001.845344079178
22700.821296601618,52,4,1,secundaria,1,1,13848.943631156315
16704.98427102026,32,1,0,prepa,0,1,9613.680170823834
16099.15020742005,37,1,0,primaria,1,0,8712.251743319692
16539.534497443034,60,5,0,primaria,0,0,10676.376059096932
23155.617139026373,77,6,0,secundaria,0,1,14377.930819296309
16632.124153437897,75,3,1,prepa,0,1,10265.858923452559
22318.198855171304,43,3,0,prepa,1,0,16224.420398602986
36603.20638916351,28,2,0,prepa,1,0,21956.522209613242
26968.997627453537,50,7,3,prepa,1,1,19271.887359218937
17391.81174265727,74,7,5,primaria,0,0,8457.69164910946
29609.711377311556,60,1,0,secundaria,1,1,20174.541648407932
16735.397015827588,29,2,0,primaria,1,1,13776.024692138264
3695.003718577169,79,4,1,primaria,1,0,720.934645676301
11935.309512660768,21,5,1,primaria,1,1,10660.065414575365
5033.664631793155,57,2,0,secundaria,0,0,4082.11207454093
17187.89212766953,34,1,0,licenciatura,1,1,8538.527917001022
20147.347033516413,22,4,1,prepa,0,1,15446.239402587275
33411.49849820226,62,3,0,prepa,1,1,24486.174871289462
22615.4189901133,50,4,1,licenciatura,1,1,16498.790904216734
18247.195769529088,25,6,0,posgrado,1,1,14900.601982542968
26635.244649467913,22,2,0,prepa,1,1,18712.81977297268
2310.917527936919,75,1,0,secundaria,0,1,50.0
21884.91646486853,30,2,0,posgrado,1,1,17963.41398389422
26166.921551095737,34,3,1,licenciatura,1,1,19135.980402118646
8171.310033761267,64,7,5,licenciatura,1,0,5417.5138655900755
29150.032345655432,71,3,0,prepa,1,0,17860.908374191644
22707.971259955313,47,1,0,prepa,1,1,16420.397334443387
16677.69668879359,29,6,1,prepa,1,1,13328.74216359765
25062.254928850278,57,5,1,prepa,1,0,16436.563601764552
38165.54286243516,66,4,0,secundaria,1,0,21350.44274448519
21454.93004046796,76,4,0,licenciatura,0,1,15344.751162823417
21985.764690402688,69,3,0,licenciatura,1,1,14974.356836043558
16325.112803678046,69,2,1,prepa,1,0,7310.80248831051
13201.245044281666,26,7,2,secundaria,1,1,11905.916053901019
26642.686532353964,34,2,0,prepa,0,1,14978.115325155346
13151.329392729062,37,6,3,secundaria,1,0,8206.317571808031
20572.52989775514,37,5,1,posgrado,1,1,17710.27267612781
16178.740425879067,71,2,1,prepa,1,1,11479.544410983048
23831.838605971134,60,4,3,primaria,1,0,15094.203511839896
22669.296842295586,43,7,1,prepa,1,1,18476.913945037435
28300.319554063193,21,2,0,licenciatura,0,0,16332.699783148568
15919.868809162024,59,7,1,secundaria,1,0,9958.29901131934
17841.00051765303,39,5,1,primaria,0,1,11917.589720904482
12169.890273741541,53,4,0,prepa,0,1,10578.83003669237
16445.65391939111,62,7,2,licenciatura,1,1,11727.723621618296
23018.40394435882,45,2,0,secundaria,0,0,7897.903028444581
26055.908933162813,26,4,0,licenciatura,1,1,18662.41610219637
12622.677406578998,57,3,0,prepa,1,1,11822.466555478532
26956.84736084528,49,3,0,primaria,1,0,15508.324279877414
30845.10287043961,61,6,1,secundaria,1,0,21761.564442263756
23307.479225789608,24,3,0,secundaria,1,1,16560.045269895298
35014.36650046453,30,2,0,licenciatura,1,0,20924.299665126535
13809.686407171415,20,5,0,posgrado,1,1,14150.65474360646
10042.762373508664,53,4,1,secundaria,1,0,6064.535439691999
5770.238008765771,75,7,1,prepa,1,0,6409.356730378983
31968.354491913466,20,1,0,posgrado,1,1,21999.160428853374
25234.92525083246,38,3,0,prepa,0,0,15635.101758647588
19555.32263271636,21,3,1,secundaria,1,0,10483.071892691914
22239.74901055856,40,1,0,primaria,0,0,13723.536526451295
10996.087621612987,39,7,1,licenciatura,0,0,7880.668720284959
39566.01583693461,42,7,1,prepa,1,1,33503.71464268759
21033.76945580182,40,1,0,prepa,0,1,16190.65203515004
20875.158356839143,43,7,2,prepa,1,1,18062.69942540619
25806.132991189537,23,2,0,secundaria,1,0,16097.073332904956
23848.073853893708,31,7,5,secundaria,1,1,21806.91848879047
21791.07219423305,41,4,1,licenciatura,1,0,16426.060284962845
13676.204356437505,39,7,4,licenciatura,0,0,9335.879930394713
23771.746857087965,37,3,1,prepa,0,1,14876.201363929222
35056.19597180027,20,5,0,primaria,1,1,27189.078630023705
30763.36036923982,49,2,0,prepa,1,1,19420.80998756377
32745.493013115178,52,2,0,prepa,1,1,21869.869509677403
15910.27458855052,43,7,2,prepa,1,0,9626.535848054853
12083.161437931354,33,5,1,licenciatura,1,1,13072.301753535998
18993.704639202813,55,5,1,primaria,1,0,11246.336242378122
20445.799298309557,24,6,2,prepa,0,1,17153.05699772134
28753.53214776759,30,5,3,secundaria,0,1,22215.556707540683
6460.282962281444,43,7,2,prepa,0,1,8639.430755387235
32236.40255568491,79,7,1,prepa,1,0,24336.850086131504
18735.936811368083,50,1,0,prepa,1,1,11073.34206677034
16584.95144042064,74,3,0,primaria,1,0,9703.151984916616
11903.16499791866,32,6,0,prepa,1,1,7956.187869287548
6761.146625073845,35,7,5,licenciatura,1,1,8534.525880966434
26585.364671695315,43,1,0,prepa,1,1,16317.02751913473
20586.543737507232,32,6,0,primaria,0,1,18661.01295307959
9680.312802071569,43,3,0,licenciatura,0,1,5371.597938540901
9639.369823491072,73,6,1,secundaria,1,1,12528.889678859534
17313.722405678975,45,1,0,secundaria,0,1,8903.008672103435
33352.172202315145,21,4,3,prepa,0,1,22464.293137666238
17923.269189091163,35,7,3,secundaria,1,1,13575.993883632738
7974.856375055151,57,3,1,prepa,1,1,4205.432609219061
18034.055487312446,65,2,0,licenciatura,1,0,11826.226380832693
17818.211442018637,20,3,0,secundaria,1,1,10943.707314182933
1575.0931435325729,68,3,0,prepa,1,1,50.0
19565.6410678575,30,3,0,primaria,1,0,10249.547420784233
18152.523758330575,70,4,2,prepa,0,1,16450.990083651144
25569.650918507345,54,7,2,primaria,0,1,16907.798295711735
34791.64875956276,62,1,0,secundaria,1,1,21700.936388367576
29012.520236382057,48,7,1,secundaria,1,0,19742.438711728257
17848.890475561355,56,2,1,primaria,1,1,12153.294603538308
11147.792730066638,36,1,0,secundaria,1,1,7331.926511209357
40586.87842599888,77,6,1,prepa,1,1,34900.764651666155
20473.747472115905,73,6,0,prepa,0,1,14327.220301552627
20111.43433530357,58,6,2,secundaria,1,0,15066.392019213956
19806.999303119974,61,1,0,secundaria,1,0,13138.421119339688
21584.678086142838,47,5,3,prepa,1,1,15855.53214794756
18845.11670460846,48,4,0,licenciatura,0,1,13982.278251946273
15410.70394495811,62,5,3,prepa,0,1,8087.060449678331
15625.128470076863,22,7,0,posgrado,1,0,13668.321118015017
19737.973838272013,71,6,2,licenciatura,1,1,16278.29312822901
15652.601830929882,29,4,1,primaria,1,0,8601.307146422527
14297.233738582685,78,1,0,secundaria,0,1,5727.292038873766
20851.441821535176,61,6,3,licenciatura,1,0,14891.58023159849
17960.18226063316,33,1,0,primaria,0,1,8070.528296312139
32031.94390866151,31,4,0,prepa,1,1,24130.882868480443
1207.7584671440964,66,1,0,posgrado,0,1,1990.6883549908493
28732.05481537969,61,1,0,prepa,1,0,12845.498806802527
29968.681539981033,49,2,1,primaria,0,1,16382.339858196632
3412.8781407348033,51,7,2,licenciatura,1,1,6140.441561581622
17258.49924735721,51,5,1,secundaria,1,0,12993.44230561648
17028.473072033667,61,5,0,licenciatura,0,0,8656.871366164418
8739.90644225743,51,5,2,secundaria,1,0,4979.588117298668
13777.466499272998,45,3,0,prepa,0,1,5596.820136937297
11115.39323627337,70,2,0,licenciatura,1,0,9084.2884309474
34018.163547388984,20,6,1,secundaria,0,0,23717.524511069136
27485.42714517969,75,6,3,secundaria,1,0,19351.322291584383
30172.44075995327,77,6,2,primaria,1,0,22657.460977726638
25773.37651234588,61,5,0,prepa,0,1,18116.27066482064
10967.585830262165,21,7,2,licenciatura,1,1,10234.702739074386
15803.83786976181,36,5,4,secundaria,0,1,13625.693976252585
23914.996489823345,49,7,2,primaria,0,0,14744.4171128854
10222.977528864438,75,2,1,prepa,1,1,4147.216594025689
25703.987441379104,58,7,0,primaria,1,1,23766.04652611928
18077.39681473492,26,1,0,prepa,0,0,8656.302344157957
17001.43353960322,71,5,0,secundaria,0,1,7163.855618329688
25687.67974562793,46,6,0,prepa,1,0,17309.53359990706
23554.106491888317,28,1,0,secundaria,1,0,12228.975084613998
17112.27067344736,41,5,1,primaria,1,1,16612.261925454124
29274.638426913985,53,4,0,licenciatura,1,0,21135.318206695312
11351.493379200821,65,3,0,secundaria,1,1,7241.878372095127
24927.48485555411,68,5,0,licenciatura,1,1,17940.947245556097
24744.81006374707,20,4,1,licenciatura,0,0,18009.192726605896
17523.62848548808,28,2,0,secundaria,1,0,12739.626995643004
22609.064177936943,39,4,1,licenciatura,1,1,18256.26955136379
9991.091388917577,72,2,0,secundaria,1,1,8222.504165143022
27392.21615365521,38,5,0,licenciatura,0,0,22021.71953277296
18520.782908456087,55,2,1,prepa,1,1,12468.830292416804
15818.215835847685,79,4,1,secundaria,1,1,10016.830091643244
28392.073806695116,59,7,3,licenciatura,1,0,21087.384535151818
14365.250475657926,64,3,1,posgrado,1,1,12911.876149597994
8732.309629091522,23,1,0,prepa,1,1,7138.977958949442
7546.96661180877,28,1,0,prepa,0,1,4942.699181589509
24848.07961076512,60,3,0,licenciatura,1,0,15035.216042275442
9756.565180029735,41,6,2,prepa,0,1,5871.018215841601
34038.353455874916,37,1,0,secundaria,1,1,21398.764912453145
3344.564736930224,31,5,1,prepa,1,0,377.9896796173323
33571.650946320304,61,6,2,licenciatura,1,1,26892.384164283823
21688.139737620946,62,5,2,licenciatura,0,1,18470.889131863878
19226.29510503686,58,4,0,licenciatura,1,1,14139.019602853752
15640.647305528402,28,4,3,secundaria,0,0,9454.748912154117
23193.088914816566,25,6,2,prepa,1,1,19302.568608109952
19698.922380601212,38,6,2,primaria,0,1,16337.842190704347
28826.415056132173,67,6,1,licenciatura,0,1,25800.49345438118
20913.821189296315,66,6,0,prepa,1,1,14141.17410039765
21202.41409169502,26,2,0,secundaria,0,0,14668.269026993969
17091.102302289153,35,7,0,prepa,1,1,16057.007257067342
19544.43501023146,24,6,2,primaria,1,0,11385.50135585616
22462.414151136472,35,7,2,secundaria,1,0,14970.29007641036
6318.652858746995,20,6,0,prepa,1,0,6646.745312919907
9214.516623154295,70,4,0,licenciatura,1,1,7925.500272801338
25946.112752181718,56,5,0,secundaria,1,1,15902.467422688807
21366.923505023537,58,7,1,primaria,1,0,13586.955164926276
18528.133309178567,38,4,0,secundaria,1,1,14539.397274504769
20147.471464523147,73,1,0,prepa,1,0,13184.213094857669
22780.65364289337,56,2,0,primaria,1,1,15133.157299058481
15681.922557525108,36,2,0,licenciatura,0,1,6178.315483592154
13773.562196781499,45,5,1,licenciatura,0,1,8951.403065215194
21566.762040781454,41,6,3,prepa,0,1,14594.957302427862
12173.017779079742,27,4,0,licenciatura,1,0,9934.702591643454
23266.022045715774,52,1,0,prepa,1,0,12431.588639648708
6379.331166097278,21,4,0,secundaria,1,0,5356.8514523124
28233.245098605148,49,6,4,secundaria,1,0,20480.26033123112
23780.779859304344,66,6,0,prepa,0,1,15456.310547586698
22048.237874511004,39,3,0,licenciatura,0,1,17046.186642093093
27861.52787156411,79,4,0,licenciatura,1,0,20894.98938115772
33323.79555570061,37,5,3,licenciatura,1,1,28519.90368231145
28114.960520145043,62,4,0,posgrado,0,0,18916.620840171145
5273.006149346838,76,2,0,secundaria,0,0,2712.1119714501774
9763.384266114388,29,1,0,primaria,1,0,4229.568529882499
15001.451378434569,43,7,2,prepa,1,0,13973.496895527
20208.72840168667,75,5,3,prepa,1,0,16961.742650254535
24141.272163752983,23,3,0,prepa,1,1,16036.95842960307
14194.049494772276,56,1,0,licenciatura,0,1,6572.117008955915
21494.134115816625,23,1,0,licenciatura,1,1,12314.334218080545
13956.93654117342,32,7,0,prepa,1,1,9913.207372250885
15107.857576064414,44,2,0,primaria,1,0,9407.14736107419
8746.711225214221,32,2,0,secundaria,1,1,3182.835652665385
12614.134031112766,37,2,1,prepa,1,0,6622.686113881777
9186.523155069332,78,5,2,posgrado,1,1,6119.839953076058
12193.013976181337,43,4,1,secundaria,1,1,9169.431378014839
28429.134372862718,21,1,0,prepa,0,1,17208.50012254792
12404.808889344455,67,4,1,posgrado,1,0,9427.276441702523
41059.05651869913,52,4,1,secundaria,1,0,26531.826683961674
23946.543207047114,77,2,0,secundaria,1,1,15614.86078308421
21478.688989558992,38,4,1,prepa,1,0,18353.2497734221
13133.137758550292,28,1,0,prepa,1,1,8772.996408518828
25602.479035271932,47,1,0,licenciatura,1,0,15761.78575810674
15394.897390097809,54,6,3,primaria,1,0,15434.096784950048
20976.078517162892,76,3,1,prepa,1,0,12693.67697697954
40480.67630615036,58,5,1,secundaria,1,1,33096.278307559645
19231.520802202802,29,4,2,prepa,0,1,16150.949027705317
29194.186610285404,20,5,2,primaria,1,0,18033.447412716672
14374.588598992901,61,5,1,licenciatura,1,1,11518.399092274933
19720.092076024306,40,5,0,prepa,0,0,14478.462568408835
34166.40508508408,28,7,4,licenciatura,0,1,30382.344239719776
14984.263537697861,79,6,2,prepa,1,0,8997.339396202155
34499.58846397543,66,5,3,prepa,1,1,24430.32371690556
25662.0154836438,34,6,1,licenciatura,1,1,23260.597481299283
15500.26579284586,54,1,0,secundaria,1,0,6685.64152065259
25059.261912444166,76,7,2,secundaria,0,1,18295.301687640098
27780.43559701384,24,4,1,prepa,1,1,18049.442443264754
24974.479697737574,60,6,2,prepa,1,1,18110.278997362242
7438.202240876348,77,3,0,secundaria,1,0,4022.352024799273
14182.902593401051,41,5,0,prepa,1,1,10688.901266824725
18019.850915587962,60,7,2,secundaria,1,0,13524.94053929686
19404.53256719963,42,3,1,primaria,0,0,10979.296195404804
24965.376780405422,26,1,0,secundaria,0,1,16903.951303722977
21421.60800746603,75,1,0,licenciatura,1,1,16108.15614388384
9317.24513031919,42,2,0,licenciatura,1,1,5051.83685747971
